"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"rplU-rpmA"	2	0.621016015796221	0.621016015796221
"rplU-rpmA-yhbE-obgE"	4	0.400920910615147	0.351218027189937
"rplY"	1	1	1
"rpmBG"	2	0.718552536232464	0.718552536232464
"rpmBG-mutM"	3	0.417932350753004	0.277704504082455
"rpmE"	1	1	1
"rpmF-plsX-fabHDG"	5	0.395121959485233	0.355650751104863
"rpmH-rnpA"	2	0.764771203282266	0.764771203282266
"rpmI-rplT"	2	0.644112499740144	0.644112499740144
"rpoBC"	2	0.615723125453451	0.615723125453451
"rpoD"	1	1	1
"rpoE-rseABC"	4	0.388606492988318	0.373178867111538
"rpoH"	1	1	1
"rpoN-hpf-ptsN-rapZ-npr"	5	0.385266871582302	0.382882908834793
"rpoS"	1	1	1
"rpoZ-spoT-trmH-recG"	4	0.36970672275041	0.366089797477525
"rppH-ptsP"	2	0.256637748490583	0.256637748490583
"rpsA-ihfB"	2	0.133160962698454	0.133160962698454
"rpsF-priB-rpsR-rplI"	4	0.688320705788534	0.70508825005695
"rpsI"	1	1	1
"rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ"	11	0.644994189045926	0.64812391040044
"rpsLG-fusA-tufA"	4	0.439037057740348	0.457672370021784
"rpsMKD-rpoA-rplQ"	5	0.564789813404775	0.58486761845146
"rpsO"	1	1	1
"rpsO-pnp"	2	0.296960893102678	0.296960893102678
"rpsP-rimM-trmD-rplS"	4	0.577185379410328	0.602374223652962
"rpsT"	1	1	1
"rpsU"	1	1	1
"rpsU-dnaG-rpoD"	3	0.219837675928619	0.254640545201275
"rraA"	1	1	1
"rraB"	1	1	1
"rsd"	1	1	1
"rseABC"	3	0.372629269860186	0.405555374695285
"rseP"	1	1	1
"rsfS-rlmH-mrdAB-rlpA"	5	0.345624510762543	0.289129293294015
"rsgA"	1	1	1
"rsmA-apaGH"	3	0.434729356765253	0.419668746555731
"rsmB"	1	1	1
"rsmC"	1	1	1
"rsmD-yhhL"	2	0.397337593750436	0.397337593750436
"rsmE-gshB"	2	0.414835525329602	0.414835525329602
"rsmF"	1	1	1
"rsmG"	1	1	1
"rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"	15	0.266257731673032	0.261301622841441
"rsmI"	1	1	1
"rspAB"	2	0.338555443977326	0.338555443977326
"rssAB"	2	0.460542052443287	0.460542052443287
"rssB"	1	1	1
"rstAB"	2	0.555286818230305	0.555286818230305
"rsuA"	1	1	1
"rsxABCDGE-nth"	7	0.503456066740474	0.513162153456286
"rtcBA"	2	0.303510067160247	0.303510067160247
"rtcR"	1	1	1
"rutABCDEFG"	7	0.251371677674613	0.248182768466598
"rutR"	1	1	1
"ruvAB"	2	0.344876958027282	0.344876958027282
"ruvC"	1	1	1
"rybA-mntS"	1	1	1
"rzoD"	1	1	1
"rzoR"	1	1	1
"sad"	1	1	1
"safA-ydeO"	2	0.248619996966368	0.248619996966368
"sanA-yeiS"	2	0.396802620330835	0.396802620330835
"sapABCDF"	5	0.369842307754849	0.36073583749198
"satP"	1	1	1
"sbcB"	1	1	1
"sbcDC"	2	0.297411742788714	0.297411742788714
"sbmA-yaiW"	2	0.374314397232276	0.374314397232276
"sbmC"	1	1	1
"sbp"	1	1	1
"scpA-argK-scpBC"	4	0.243712215418087	0.238948517837588
"sdaA"	1	1	1
"sdaCB"	2	0.643561028316275	0.643561028316275
"sdhCDAB-sucABCD"	8	0.72174014855874	0.710732474971025
"sdhDAB"	3	0.818436721402388	0.814226340841398
"sdhE-cptA"	2	0.431107126634579	0.431107126634579
"sdiA"	1	1	1
"secB-gpsA"	2	0.418319460054213	0.418319460054213
"secE-nusG"	2	0.592318338991414	0.592318338991414
"secG"	1	1	1
"secG-leuU"	1	1	1
"secMA-mutT"	3	0.313408098845032	0.328817160302661
"selAB"	2	0.440713876753432	0.440713876753432
"selD-topB"	2	0.277516398621922	0.277516398621922
"seqA-pgm"	2	0.394658450193711	0.394658450193711
"serA"	1	1	1
"serB"	1	1	1
"serB-radA"	2	0.448551019178133	0.448551019178133
"serC"	1	1	1
"serC-aroA"	2	0.582555651702268	0.582555651702268
"serS"	1	1	1
"setB"	1	1	1
"setC"	1	1	1
"sfmA"	1	1	1
"sfmCD"	2	0.185297994215183	0.185297994215183
"sfmHF"	2	0.402850075507459	0.402850075507459
"sfsA-dksA"	2	0.408183194711504	0.408183194711504
"sfsB"	1	1	1
"sgcXBCQAER"	7	0.502362621566296	0.478776926770759
"sgrR-sroA-tbpA-thiPQ"	4	0.250744625643443	0.222020725442349
"sgrST-setA"	2	0.0562869859121579	0.0562869859121579
"shiA"	1	1	1
"shoB"	1	1	1
"sieB"	1	1	1
"sixA"	1	1	1
"skp-lpxD-fabZ-lpxA"	4	0.360566790732807	0.396702743480705
"slp-dctR"	2	0.483427151384191	0.483427151384191
"slt"	1	1	1
"slyA"	1	1	1
"slyB"	1	1	1
"slyD"	1	1	1
"slyX"	1	1	1
"smf"	1	1	1
"smg"	1	1	1
"smpB"	1	1	1
"smrA"	1	1	1
"smrB"	1	1	1
"sodA"	1	1	1
"sodB"	1	1	1
"sodC"	1	1	1
"sohB"	1	1	1
"solA-yceO"	2	0.11359949974609	0.11359949974609
"soxR"	1	1	1
"soxS"	1	1	1
"speAB"	2	0.391934460142392	0.391934460142392
"speB"	1	1	1
"speC"	1	1	1
"speF-potE"	2	0.13473722641127	0.13473722641127
"sppA"	1	1	1
"spy"	1	1	1
"sra"	1	1	1
"srlAEBD-gutM-srlR-gutQ"	7	0.476901606074765	0.482989547177749
"srlR"	1	1	1
"srmB"	1	1	1
"sroG-ribB"	1	1	1
"ssb"	1	1	1
"sseA"	1	1	1
"sseB"	1	1	1
"ssnA"	1	1	1
"sspAB"	2	0.529130908483563	0.529130908483563
"ssrS-fau"	1	1	1
"sstT"	1	1	1
"ssuEADCB"	5	0.227742009019788	0.248762318044136
"stfE-tfaE"	2	0.304381868570804	0.304381868570804
"sthA"	1	1	1
"stpA"	1	1	1
"sucAB"	2	0.838909556755374	0.838909556755374
"sucABCD"	4	0.80878560473173	0.821812582727245
"sufABCDSE"	6	0.680700301231215	0.685881940684252
"sugE"	1	1	1
"suhB"	1	1	1
"sulA"	1	1	1
"surA-pdxA-rsmA-apaGH"	5	0.340491183712384	0.357815546268021
"sutR"	1	1	1
"sxy"	1	1	1
"syd"	1	1	1
"symE"	1	1	1
"tabA"	1	1	1
"tag-yiaC"	2	0.437393431606408	0.437393431606408
"talA"	1	1	1
"talA-tktB"	2	0.718216370095005	0.718216370095005
"talB"	1	1	1
"tam"	1	1	1
"tamAB-ytfP"	3	0.183480977299824	0.165958481158567
"tar-tap-cheRBYZ"	6	0.524141274570126	0.528934247334267
"tas"	1	1	1
"tatABC"	3	0.335260382624663	0.355553806405345
"tatABCD"	4	0.347938980553538	0.333401587772286
"tatD"	1	1	1
"tatE"	1	1	1
"tauABCD"	4	0.389224047547094	0.375531125269931
"tcdA"	1	1	1
"tcyJ"	1	1	1
"tcyP"	1	1	1
"tdcABCDEFG"	7	0.386756374330085	0.391432634673683
"tdcBCDEFG"	6	0.417134716979746	0.408780889983882
"tdcR"	1	1	1
"tdk"	1	1	1
"tehAB"	2	0.27269070506361	0.27269070506361
"tesA-ybbO"	2	0.512611579644181	0.512611579644181
"tesB"	1	1	1
"tfaD"	1	1	1
"tfaX"	1	1	1
"tff-rpsB-tsf"	2	0.561411825941621	0.561411825941621
"tgt-yajC"	2	0.454728016118511	0.454728016118511
"thiCEFSGH"	6	0.606625230894053	0.639963661142577
"thiI"	1	1	1
"thiMD"	2	0.485684008143119	0.485684008143119
"thpR"	1	1	1
"thrL"	1	1	1
"thrLABC"	4	0.452218779033485	0.441788423208547
"thrS-infC"	2	0.272258949790218	0.272258949790218
"thrS-infC-rpmI-rplT-pheMST-ihfA"	8	0.177277799087814	0.12046875708865
"thrU-tyrU-glyT-thrT-tufB"	1	1	1
"thyA"	1	1	1
"tig"	1	1	1
"tilS"	1	1	1
"tisB"	1	1	1
"tktA"	1	1	1
"tktB"	1	1	1
"tldD"	1	1	1
"tnaC"	1	1	1
"tnaCAB"	3	0.553978001288524	0.578171773865314
"tolB-pal-cpoB"	3	0.437997542541194	0.43335112948361
"tolC-ygiABC"	3	0.268764032138128	0.229755384685606
"tomB-hha"	2	0.620273491933522	0.620273491933522
"tonB"	1	1	1
"topA"	1	1	1
"topAI-yjhQ"	1	1	1
"torCAD"	3	0.284832740573992	0.310996452261985
"torI"	1	1	1
"torR"	1	1	1
"torS"	1	1	1
"torT"	1	1	1
"torYZ"	2	0.234941362682963	0.234941362682963
"tpiA"	1	1	1
"tpx"	1	1	1
"tqsA"	1	1	1
"treA"	1	1	1
"treBC"	2	0.677471296344311	0.677471296344311
"treF"	1	1	1
"treR"	1	1	1
"trg"	1	1	1
"trkA"	1	1	1
"trkG"	1	1	1
"trmA"	1	1	1
"trmI-yggL"	2	0.436656172299939	0.436656172299939
"trmJ"	1	1	1
"trmL"	1	1	1
"trpCBA"	3	0.64581082652231	0.632971926139423
"trpL"	1	1	1
"trpLEDCBA"	6	0.482712990396913	0.494099569112272
"trpR"	1	1	1
"trpS"	1	1	1
"truD"	1	1	1
"trxA"	1	1	1
"trxB"	1	1	1
"trxC"	1	1	1
"tsaB-yeaY"	2	0.356627839384375	0.356627839384375
"tsaD"	1	1	1
"tsaE-amiB-mutL-miaA-hfq-hflXKC"	8	0.205661061931734	0.168554077289191
"tsgA"	1	1	1
"tsr"	1	1	1
"tsx"	1	1	1
"ttcA"	1	1	1
"ttdABT"	3	0.293314064302028	0.286814992876861
"ttdR"	1	1	1
"tufA"	1	1	1
"tus"	1	1	1
"tusA"	1	1	1
"tusE"	1	1	1
"tynA"	1	1	1
"tyrB"	1	1	1
"tyrP"	1	1	1
"tyrR"	1	1	1
"tyrS-pdxY"	2	0.450694643507245	0.450694643507245
"tyrTV-tpr"	1	1	1
"tyrV-tpr"	1	1	1
"uacT"	1	1	1
"ubiCA"	2	0.425361099753331	0.425361099753331
"ubiD"	1	1	1
"ubiEJB"	3	0.386460153006661	0.401508080366651
"ubiF"	1	1	1
"ubiG"	1	1	1
"ubiX"	1	1	1
"ucpA"	1	1	1
"udk-dcd"	2	0.0667133804352195	0.0667133804352195
"udp"	1	1	1
"ugd"	1	1	1
"ugpBAECQ"	5	0.39655621454201	0.410188946488927
"uhpABC"	3	0.364776383668857	0.353756771806535
"uhpT"	1	1	1
"uidABC"	3	0.300436549600397	0.281564878364345
"uidR"	1	1	1
"ulaABCDEF"	6	0.301131800036953	0.304282848660318
"ulaG"	1	1	1
"ulaR"	1	1	1
"umpG-pcm"	2	0.372865328901822	0.372865328901822
"umpH"	1	1	1
"umuDC"	2	0.420222692185319	0.420222692185319
"ung"	1	1	1
"uof-fur"	2	0.457482561486656	0.457482561486656
"upp-uraA"	2	0.575317804112611	0.575317804112611
"usg-truA-dedA"	3	0.422803374781711	0.430342137522352
"ushA"	1	1	1
"uspA"	1	1	1
"uspB"	1	1	1
"uspC"	1	1	1
"uspE"	1	1	1
"uspF"	1	1	1
"uspG"	1	1	1
"uvrA"	1	1	1
"uvrB"	1	1	1
"uvrC"	1	1	1
"uvrD"	1	1	1
"uvrYC"	2	0.306011021296844	0.306011021296844
"uxaB"	1	1	1
"uxaCA"	2	0.548643772309538	0.548643772309538
"uxuAB"	2	0.565801660385313	0.565801660385313
"uxuR"	1	1	1
"valS"	1	1	1
"ves"	1	1	1
"waaA"	1	1	1
"waaA-coaD"	2	0.38129096496216	0.38129096496216
"waaH"	1	1	1
"waaQGPSBOJYZU"	10	0.510147200031746	0.534979030055088
"waaYZ"	2	0.624931929225904	0.624931929225904
"waaZU"	2	0.659496412666035	0.659496412666035
"wbbIJK"	3	0.723419597047961	0.721519150899158
"wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC"	12	0.298533639601991	0.298254751964309
"wcaKLM"	3	0.211152550469007	0.193102552838291
"wecH"	1	1	1
"wrbA-yccJ"	2	0.815293595851553	0.815293595851553
"wza-wzb-wzc"	3	0.288100475736557	0.280201228366322
"wza-wzb-wzc-wcaAB"	5	0.266534029081054	0.278383534115045
"wzzB"	1	1	1
"xanP"	1	1	1
"xanQ-guaD-ghxQ"	3	0.272030247452067	0.291491911227138
"xapAB"	2	0.0577012632373762	0.0577012632373762
"xapR"	1	1	1
"xdhABC"	3	0.333220857596664	0.315061869781284
"xerD"	1	1	1
"xerD-dsbC-recJ"	3	0.307198815685856	0.302015447802498
"xseA"	1	1	1
"xseB-ispA-dxs-yajO"	4	0.248348651878665	0.239041235861566
"xthA"	1	1	1
"xylAB"	2	0.471052833220136	0.471052833220136
"xylE"	1	1	1
"xylFGHR"	4	0.311300908426903	0.305105301823952
"xylR"	1	1	1
"yaaA"	1	1	1
"yaaI"	1	1	1
"yaaJ"	1	1	1
"yaaU"	1	1	1
"yaaW"	1	1	1
"yaaX"	1	1	1
"yabI"	1	1	1
"yacC-speED"	3	0.311379927770594	0.127447714283375
"yacG"	1	1	1
"yacH"	1	1	1
"yacL"	1	1	1
"yadC"	1	1	1
"yadD"	1	1	1
"yadE"	1	1	1
"yadGH"	2	0.45646832171075	0.45646832171075
"yadI"	1	1	1
"yadMLKC"	4	0.39258990697246	0.381094658228774
"yadN"	1	1	1
"yadV-htrE"	2	0.390692869989853	0.390692869989853
"yaeF"	1	1	1
"yaeH"	1	1	1
"yaeI"	1	1	1
"yaeP-rof"	2	0.510296696779563	0.510296696779563
"yaeQ-arfB-nlpE"	3	0.249227086686318	0.220197808631823
"yaeR"	1	1	1
"yafC"	1	1	1
"yafDE"	2	0.320501492866295	0.320501492866295
"yafJ"	1	1	1
"yafK"	1	1	1
"yafL"	1	1	1
"yafNOP"	3	0.373446894678349	0.38132676474957
"yafS"	1	1	1
"yafT"	1	1	1
"yafU"	1	1	1
"yafV"	1	1	1
"yafY-ykfBF-yafX-ykfGH-yafW-ykfI"	8	0.339443105149688	0.32720153266452
"yafZ"	1	1	1
"yagAB-insX"	2	0.0831863819730742	0.0831863819730742
"yagEF"	2	0.478771534011532	0.478771534011532
"yagGH"	2	0.433446317052566	0.433446317052566
"yagI"	1	1	1
"yagJ"	1	1	1
"yagK"	1	1	1
"yagML"	2	0.420587799731917	0.420587799731917
"yagN"	1	1	1
"yagU"	1	1	1
"yahB"	1	1	1
"yahC"	1	1	1
"yahDEFG"	4	0.291807126428476	0.320442096522901
"yahE"	1	1	1
"yahIJ"	2	0.176488777821091	0.176488777821091
"yahK"	1	1	1
"yahL"	1	1	1
"yahM"	1	1	1
"yahN"	1	1	1
"yahO"	1	1	1
"yaiA-aroM"	2	0.342847883511155	0.342847883511155
"yaiE"	1	1	1
"yaiI"	1	1	1
"yaiL"	1	1	1
"yaiP"	1	1	1
"yaiS"	1	1	1
"yaiV"	1	1	1
"yaiXO"	1	1	1
"yaiY"	1	1	1
"yaiZ"	1	1	1
"yajC-secDF"	3	0.404690569039832	0.407561723180877
"yajD"	1	1	1
"yajG"	1	1	1
"yajG-ampG"	2	0.404183996190984	0.404183996190984
"yajI"	1	1	1
"yajO"	1	1	1
"yajQ"	1	1	1
"yajR"	1	1	1
"ybaA"	1	1	1
"ybaB-recR"	2	0.577670121562086	0.577670121562086
"ybaE"	1	1	1
"ybaK"	1	1	1
"ybaL"	1	1	1
"ybaN"	1	1	1
"ybaP"	1	1	1
"ybaQ"	1	1	1
"ybaST"	2	0.599119765461427	0.599119765461427
"ybaV"	1	1	1
"ybaY"	1	1	1
"ybbAP"	2	0.289623688261033	0.289623688261033
"ybbN"	1	1	1
"ybbY-glxK"	2	0.161085450525817	0.161085450525817
"ybcC"	1	1	1
"ybcH"	1	1	1
"ybcI"	1	1	1
"ybcK"	1	1	1
"ybcLM"	2	0.375696439476361	0.375696439476361
"ybcN-ninE-ybcO-rusA-ylcG"	5	0.303112053069217	0.298175341325412
"ybcQ"	1	1	1
"ybcV"	1	1	1
"ybcW"	1	1	1
"ybcY"	1	1	1
"ybdD"	1	1	1
"ybdF"	1	1	1
"ybdG"	1	1	1
"ybdH"	1	1	1
"ybdJ"	1	1	1
"ybdK"	1	1	1
"ybdL"	1	1	1
"ybdM"	1	1	1
"ybdN"	1	1	1
"ybdO"	1	1	1
"ybdR"	1	1	1
"ybeD"	1	1	1
"ybeD-lipB"	2	0.249495544400226	0.249495544400226
"ybeF"	1	1	1
"ybeL"	1	1	1
"ybeQ"	1	1	1
"ybeR-djlB"	2	0.241616843808233	0.241616843808233
"ybeT"	1	1	1
"ybeU-djlC"	2	0.348287901702883	0.348287901702883
"ybeX-lnt"	2	0.348822697731951	0.348822697731951
"ybeZY"	2	0.570591526730564	0.570591526730564
"ybeZYX-lnt"	4	0.351737143335165	0.391555452939814
"ybfA"	1	1	1
"ybfD"	1	1	1
"ybfE"	1	1	1
"ybfF"	1	1	1
"ybfL"	1	1	1
"ybfN"	1	1	1
"ybfOC"	1	1	1
"ybfP"	1	1	1
"ybfQ"	1	1	1
"ybgA-phr"	2	0.492098450452553	0.492098450452553
"ybgC-tolQRA"	4	0.52938758228618	0.545521684355459
"ybgD"	1	1	1
"ybgIJKL-nei"	5	0.350002251459148	0.379832702326428
"ybgQPO"	3	0.206557185631522	0.205225278609668
"ybgS"	1	1	1
"ybhA"	1	1	1
"ybhB"	1	1	1
"ybhC"	1	1	1
"ybhD"	1	1	1
"ybhH"	1	1	1
"ybhI"	1	1	1
"ybhJ"	1	1	1
"ybhK"	1	1	1
"ybhL"	1	1	1
"ybhM"	1	1	1
"ybhP-clsB-ybhN"	3	0.443736706859872	0.479823294602608
"ybhQ"	1	1	1
"ybiA"	1	1	1
"ybiB"	1	1	1
"ybiC"	1	1	1
"ybiI"	1	1	1
"ybiJ"	1	1	1
"ybiO"	1	1	1
"ybiT"	1	1	1
"ybiU"	1	1	1
"ybiV"	1	1	1
"ybiX"	1	1	1
"ybiYW"	2	0.156801123036414	0.156801123036414
"ybjC-nfsA-rimK-ybjN"	4	0.306937464107007	0.292645200912854
"ybjD"	1	1	1
"ybjG"	1	1	1
"ybjH"	1	1	1
"ybjJI"	2	0.334463674286325	0.334463674286325
"ybjL"	1	1	1
"ybjM"	1	1	1
"ybjN"	1	1	1
"ybjO-rlmC"	2	0.258600401918425	0.258600401918425
"ybjP"	1	1	1
"ybjQ-amiD"	2	0.54802504818462	0.54802504818462
"ybjS"	1	1	1
"ybjX"	1	1	1
"ycaC"	1	1	1
"ycaD"	1	1	1
"ycaI-msbA-lpxK-ycaQ"	4	0.212596233876763	0.196103087250456
"ycaK"	1	1	1
"ycaL"	1	1	1
"ycaM"	1	1	1
"ycaN"	1	1	1
"ycaO"	1	1	1
"ycaP"	1	1	1
"ycaR-kdsB"	2	0.324614972638562	0.324614972638562
"ycbJ"	1	1	1
"ycbK-gloC"	2	0.566896461976093	0.566896461976093
"ycbX"	1	1	1
"ycbZ"	1	1	1
"yccA"	1	1	1
"yccE"	1	1	1
"yccFS"	2	0.367531385515691	0.367531385515691
"yccM"	1	1	1
"yccT"	1	1	1
"yccU"	1	1	1
"yccX"	1	1	1
"ycdXY"	2	0.478952167586581	0.478952167586581
"ycdZ"	1	1	1
"yceA"	1	1	1
"yceB"	1	1	1
"yceD-rpmF"	2	0.598767986141294	0.598767986141294
"yceF"	1	1	1
"yceH"	1	1	1
"yceI"	1	1	1
"yceJI"	2	0.415521300742454	0.415521300742454
"yceK"	1	1	1
"yceM"	1	1	1
"yceQ"	1	1	1
"ycfJ"	1	1	1
"ycfT"	1	1	1
"ycgB"	1	1	1
"ycgJ"	1	1	1
"ycgL"	1	1	1
"ycgM"	1	1	1
"ycgN"	1	1	1
"ycgR"	1	1	1
"ycgV"	1	1	1
"ycgX"	1	1	1
"ycgY"	1	1	1
"ycgZ"	1	1	1
"ycgZ-ymgA-ariR-ymgC"	4	0.5543551912826	0.56854247364051
"ychE"	1	1	1
"ychE_2-yhcF"	1	1	1
"ychF"	1	1	1
"ychH"	1	1	1
"ychJ"	1	1	1
"ychN"	1	1	1
"ychO"	1	1	1
"ychQA-kdsA"	3	0.298932362639277	0.310766926389615
"yciA"	1	1	1
"yciCB"	2	0.556800222538061	0.556800222538061
"yciE"	1	1	1
"yciG"	1	1	1
"yciGFE"	3	0.556296782717802	0.582893617585298
"yciI"	1	1	1
"yciK-btuR"	2	0.466998241298277	0.466998241298277
"yciN"	1	1	1
"yciT"	1	1	1
"yciVOQ"	3	0.215121891934931	0.226879590929363
"yciW"	1	1	1
"yciY"	1	1	1
"yciZT"	2	0.523447629770354	0.523447629770354
"ycjD"	1	1	1
"ycjG"	1	1	1
"ycjMNOPQRSTUV-ymjB"	10	0.245390491239832	0.250660017037838
"ycjW"	1	1	1
"ycjXF"	2	0.548969409715752	0.548969409715752
"ycjXF-tyrR"	3	0.339697070825717	0.280628218340508
"ycjY"	1	1	1
"ycjY-ymjDC-mpaA"	4	0.251060128602892	0.234618087487999
"ydaGF"	2	0.305202780438354	0.305202780438354
"ydaN"	1	1	1
"ydaSTUVW-rzpR"	6	0.234545511238587	0.230185791416516
"ydbC"	1	1	1
"ydbD"	1	1	1
"ydbH-ynbE-ydbL"	3	0.301617727359034	0.249245224107151
"ydbJ"	1	1	1
"ydbK"	1	1	1
"ydbK-ompN"	2	0.0585756522875919	0.0585756522875919
"ydcA"	1	1	1
"ydcC"	1	1	1
"ydcF"	1	1	1
"ydcH"	1	1	1
"ydcI"	1	1	1
"ydcJ"	1	1	1
"ydcK"	1	1	1
"ydcL"	1	1	1
"ydcM"	1	1	1
"ydcO"	1	1	1
"ydcP"	1	1	1
"ydcR"	1	1	1
"ydcSTUV-patD"	5	0.515579037846118	0.510211711709594
"ydcY"	1	1	1
"yddAB"	2	0.452761636010519	0.452761636010519
"yddE"	1	1	1
"yddG"	1	1	1
"yddH"	1	1	1
"yddLKJ"	2	0.258239301414032	0.258239301414032
"yddM"	1	1	1
"yddW"	1	1	1
"ydeA"	1	1	1
"ydeE"	1	1	1
"ydeI"	1	1	1
"ydeJ"	1	1	1
"ydeM"	1	1	1
"ydeN"	1	1	1
"ydeNM"	2	0.364589066282196	0.364589066282196
"ydeO"	1	1	1
"ydeP"	1	1	1
"ydeQ"	1	1	1
"ydeTSR"	3	0.384725989729273	0.372013707185179
"ydfABC"	3	0.326962478201876	0.311514591590132
"ydfG"	1	1	1
"ydfH"	1	1	1
"ydfI"	1	1	1
"ydfK"	1	1	1
"ydfUT"	2	0.22114021239769	0.22114021239769
"ydfV"	1	1	1
"ydfZ"	1	1	1
"ydgA"	1	1	1
"ydgC"	1	1	1
"ydgD"	1	1	1
"ydgH"	1	1	1
"ydgI-folM"	2	0.252778733903684	0.252778733903684
"ydgJ"	1	1	1
"ydgK-rsxABCDGE-nth"	8	0.47743296833327	0.47828298184007
"ydhB"	1	1	1
"ydhC"	1	1	1
"ydhF"	1	1	1
"ydhIJK"	3	0.334490502578058	0.375898893974308
"ydhL"	1	1	1
"ydhP"	1	1	1
"ydhQ"	1	1	1
"ydhR"	1	1	1
"ydhS"	1	1	1
"ydhXUT"	3	0.321917884729549	0.319476783161943
"ydhYVW"	3	0.455736585644455	0.457840726253285
"ydhYVWXUT"	6	0.35641077232777	0.371184505744084
"ydhZ"	1	1	1
"ydiE"	1	1	1
"ydiFO"	2	0.250030685991378	0.250030685991378
"ydiJ-menI-ydiH"	3	0.265647716728065	0.177049162612659
"ydiK"	1	1	1
"ydiL"	1	1	1
"ydiM"	1	1	1
"ydiNB-aroD"	3	0.0924110397349104	0.130837467990081
"ydiP"	1	1	1
"ydiQRST-fadK"	5	0.194051792385765	0.182515644523784
"ydiU"	1	1	1
"ydiV"	1	1	1
"ydiY"	1	1	1
"ydiZ"	1	1	1
"ydjA-selD-topB"	3	0.283186763874506	0.277516398621922
"ydjE"	1	1	1
"ydjF"	1	1	1
"ydjLKJIHG"	6	0.355955317923246	0.361233022897928
"ydjM"	1	1	1
"ydjO"	1	1	1
"ydjXYZ-ynjABCD"	7	0.233724992968258	0.24727304887194
"yeaC"	1	1	1
"yeaD"	1	1	1
"yeaE"	1	1	1
"yeaGH"	2	0.787126860568663	0.787126860568663
"yeaK"	1	1	1
"yeaL"	1	1	1
"yeaO"	1	1	1
"yeaQ"	1	1	1
"yeaR-yoaG"	2	0.455630712113642	0.455630712113642
"yeaVW"	2	0.186292336385797	0.186292336385797
"yeaX"	1	1	1
"yeaY"	1	1	1
"yebB"	1	1	1
"yebC-ruvC"	2	0.485911975379067	0.485911975379067
"yebE"	1	1	1
"yebF"	1	1	1
"yebG"	1	1	1
"yebK"	1	1	1
"yebO"	1	1	1
"yebQ"	1	1	1
"yebST"	2	0.318570527327792	0.318570527327792
"yebV"	1	1	1
"yebW"	1	1	1
"yecA"	1	1	1
"yecDE"	2	0.327533530013827	0.327533530013827
"yecF"	1	1	1
"yecH"	1	1	1
"yecJ"	1	1	1
"yecM-cutC"	2	0.285844813136206	0.285844813136206
"yecN-cmoAB"	3	0.434831783304349	0.475926589522128
"yecR"	1	1	1
"yecT"	1	1	1
"yedA"	1	1	1
"yedD"	1	1	1
"yedEF"	2	0.610989902810693	0.610989902810693
"yedI"	1	1	1
"yedK"	1	1	1
"yedL"	1	1	1
"yedP"	1	1	1
"yedRJ"	2	0.469803809033346	0.469803809033346
"yedWV"	2	0.454763799980469	0.454763799980469
"yedX"	1	1	1
"yeeA"	1	1	1
"yeeED"	2	0.708060020556494	0.708060020556494
"yeeJ"	1	1	1
"yeeN"	1	1	1
"yeeO"	1	1	1
"yeeP"	1	1	1
"yeeRST-cbeA-cbtA-yeeW"	6	0.138188584548824	0.146317252256904
"yeeX"	1	1	1
"yeeY"	1	1	1
"yeeZ"	1	1	1
"yefM-yoeB"	2	0.481110208502746	0.481110208502746
"yegD"	1	1	1
"yegH"	1	1	1
"yegI"	1	1	1
"yegJ"	1	1	1
"yegLK"	2	0.247731659649823	0.247731659649823
"yegP"	1	1	1
"yegQ"	1	1	1
"yegRZ"	1	1	1
"yegS"	1	1	1
"yegTUV"	3	0.292644755367751	0.260838119378384
"yegW"	1	1	1
"yegX"	1	1	1
"yehDCBA"	4	0.259882980321704	0.265038193215915
"yehE"	1	1	1
"yehK"	1	1	1
"yehLMPQ"	4	0.235159185316628	0.246437667020323
"yehR"	1	1	1
"yehS"	1	1	1
"yehUT"	2	0.506337354984425	0.506337354984425
"yeiE"	1	1	1
"yeiG"	1	1	1
"yeiH"	1	1	1
"yeiI"	1	1	1
"yeiL"	1	1	1
"yeiP"	1	1	1
"yeiQ"	1	1	1
"yeiR-lpxT"	2	0.340283959610949	0.340283959610949
"yeiW"	1	1	1
"yejABEF"	4	0.309183309841608	0.310455304192606
"yejG"	1	1	1
"yejK"	1	1	1
"yejLM"	2	0.434319411791539	0.434319411791539
"yejO"	1	1	1
"yfaATS_1S_2QP"	4	0.193003162133252	0.185826386174093
"yfaD-ypaA"	1	1	1
"yfaE"	1	1	1
"yfaH"	1	1	1
"yfaL"	1	1	1
"yfaVU"	2	0.154295183088657	0.154295183088657
"yfaX-rhmD"	1	1	1
"yfaX-rhmD-yfaVU"	3	0.175528359084743	0.154295183088657
"yfaY"	1	1	1
"yfaZ"	1	1	1
"yfbK"	1	1	1
"yfbL"	1	1	1
"yfbM"	1	1	1
"yfbN"	1	1	1
"yfbO"	1	1	1
"yfbP"	1	1	1
"yfbR"	1	1	1
"yfbS"	1	1	1
"yfbUT"	2	0.539028193725299	0.539028193725299
"yfbV"	1	1	1
"yfcC"	1	1	1
"yfcD"	1	1	1
"yfcE"	1	1	1
"yfcF"	1	1	1
"yfcG"	1	1	1
"yfcI"	1	1	1
"yfcJ"	1	1	1
